     Name                   RA                    DEC          Redshift  Classification 
  2021uns    216.1558083333333      58.55489166666666             0.064            SNIa 
  2020piu   320.31188749999995     1.2416972222222222             0.049            SNIa 
  2020pir   268.64554166666665     19.695547222222224             0.111            SNIa 
  2020chn   170.31061249999996      38.77209444444444            0.0864            SNIa 
  2020oye   248.21777500000002                13.5033            0.0538            SNIa 
  2021uou    40.43317083333333     -2.247202777777778              0.14            SNIa 
  2020orf   237.42949999999996                38.9951              0.06            SNIa 
  2020oqy   309.44095416666664      69.91903333333333             0.135            SNIa 
  2020oqp           215.311175     25.649433333333334              0.08            SNIa 
  2020opw   213.09776666666662     42.660583333333335              0.08            SNIa 
  2020ooz   294.84598333333327              -18.02955              0.08            SNIa 
  2020onu             17.86575               -17.3683             0.044            SNIa 
  2020omw   297.96084999999994      42.59370277777778              0.05            SNIa 
  2020ocx   186.88099999999997      64.78873888888889              0.09            SNIa 
  2020ocw   277.89092083333327      31.02511111111111              0.08            SNIa 
  2020ocv            266.65385              20.504725             0.063            SNIa 
  2020nus    43.99291666666666     38.110819444444445             0.055            SNIa 
  2020cop    90.42169166666665    -25.008708333333335          0.046642            SNIa 
  2021uvb   256.20574166666665    -24.064258333333335             0.028            SNIa 
  2020cot   158.89852499999998      22.64063611111111           0.09815            SNIa 
  2020ntk   274.35314999999997      73.75096388888889             0.078            SNIa 
  2020cox   184.29144166666663     3.6334333333333335           0.07882            SNIa 
  2020coy   188.02546666666666              -8.130525              0.07            SNIa 
  2020atv   151.27496666666664    -12.126577777777777              0.08            SNIa 
  2021uvj   38.925241666666665      1.223938888888889             0.068            SNIa 
  2020cpb   257.07962499999996      18.29958888888889              0.05            SNIa 
  2020nqd   1.3548624999999999    -18.072636111111112              0.06            SNIa 
  2020npt    286.1093208333333      55.24608888888889              0.05            SNIa 
  2020cpf   208.56574999999998     1.8292527777777778             0.083            SNIa 
  2020nva   41.527249999999995      37.97253888888889              0.05            SNIa 
  2020clq    68.35654166666666     -4.265830555555556          0.015007            SNIa 
  2021usd             275.5139      36.62231944444444           0.02824            SNIa 
  2020obr   13.634020833333333             -18.334925             0.066            SNIa 
  2020obi    27.67720833333333               26.84125          0.055582            SNIa 
  2021udo   266.11359999999996     58.981075000000004            0.1141            SNIa 
  2020cky   295.50377083333325      41.66230833333333              0.09            SNIa 
  2020cla   265.79824999999994     21.246080555555558              0.08            SNIa 
  2020pjh   252.48718749999995     25.704563888888888              0.09            SNIa 
  2020oao   25.957658333333335     30.353886111111112             0.054            SNIa 
  2020nze    48.10641666666666      19.25288888888889              0.03            SNIa 
  2020cli   247.98621666666665      14.04423888888889           0.05351            SNIa 
  2021uun   44.194849999999995     10.423683333333333              0.06            SNIa 
  2020clp    65.26195416666665     -4.913755555555556             0.084            SNIa 
  2020nxk   231.32934999999998     21.354105555555556              0.08            SNIa 
  2020nxh    273.3272333333333      42.25159444444444              0.05            SNIa 
  2020nvt   183.04829166666664     56.699911111111106              0.09            SNIa 
  2020oaj   215.64862499999998      18.58751111111111              0.08            SNIa 
  2020buv   213.99351249999998      68.29760555555555              0.08            SNIa 
  2020pki    318.1012666666666     13.004880555555555             0.028            SNIa 
  2020chi   144.52331666666663     24.011511111111112              0.07            SNIa 
  2020qcg   282.21084999999994     40.249427777777775              0.07            SNIa 
  2020qcf   272.27888749999994      21.77688611111111              0.06            SNIa 
  2020bzc   170.52670833333332     17.761916666666668             0.086            SNIa 
  2020jjh            248.07225      50.19053888888889          0.047369            SNIa 
  2020qax    43.96274999999999     13.024811111111111             0.075            SNIa 
  2020bzd   248.50609583333326      62.82371388888889              0.11            SNIa 
  2020pzx          267.2940875     59.746605555555554               0.1            SNIa 
  2020pzv    335.7009583333333     23.631466666666668             0.074            SNIa 
  2020bzg   271.99999166666663      32.87804722222222              0.07            SNIa 
  2020bzv            158.37465     49.317238888888895            0.0439            SNIa 
  2020cbf    230.7164083333333      38.44960555555555              0.04            SNIa 
  2020cdi   174.66404166666663      67.58966111111111             0.075            SNIa 
  2020pyj   315.43929999999995     -17.57576388888889             0.082            SNIa 
  2020bzb   170.87537916666665     29.229794444444444            0.0726            SNIa 
  2020qci            331.74485     13.033330555555557            0.0795            SNIa 
  2020qdl   27.680104166666666    -21.772566666666666              0.02            SNIa 
  2020qjy   233.17979166666666     27.521880555555555            0.0678            SNIa 
  2020qiz    76.81545833333332               65.55215              0.07            SNIa 
  2021udw   345.58547916666663      37.17579722222222             0.063            SNIa 
  2020qil   234.09364999999997      27.19621666666667             0.078            SNIa 
  2020qic   3.7733333333333325      43.34328888888889             0.048            SNIa 
  2020qey   18.464970833333336     -6.358766666666666               0.1            SNIa 
  2020bxd          139.0314375     -8.968858333333333              0.06            SNIa 
  2020bxp   222.12054583333332     -5.304163888888889              0.03            SNIa 
  2021uky   54.754391666666656     41.640902777777775             0.025            SNIa 
  2020byb    261.5056541666666      34.62736388888889              0.08            SNIa 
  2020pxy    334.8758166666666    -3.5131833333333335              0.09            SNIa 
  2021umf    16.39402083333333     20.547111111111114             0.089            SNIa 
  2020pnp    267.4847541666666     44.657830555555556             0.074            SNIa 
  2020cgc   127.86491666666664     37.460055555555556              0.11            SNIa 
